label,approval_score,applicant_id,sucursal,flag_sucursal_riesgo,grupo_riesgo_final,tasa_perdida,inf_obs
3,0.5263560766,145442,GRUPO_1,NO,3,8.34,N/A
3,0.5611956871,145444,GRUPO_1,NO,3,8.34,N/A
3,0.6289731535,157169,GRUPO_4,SI,3,8.34,N/A
4,0.5663305985,157171,GRUPO_4,SI,4,13.97,N/A
4,0.5903663342,157178,GRUPO_4,SI,4,13.97,N/A
3,0.6208426316,157185,GRUPO_4,SI,3,8.34,N/A
4,0.5169178686,157188,GRUPO_4,SI,4,13.97,N/A
3,0.6389762663,157189,GRUPO_4,SI,3,8.34,N/A
3,0.6718627545,157194,GRUPO_4,SI,3,8.34,N/A
4,0.5905373474,157198,GRUPO_4,SI,4,13.97,N/A
2,0.7120239677,157201,GRUPO_4,SI,2,6.32,N/A
3,0.6961661394,157204,GRUPO_4,SI,3,8.34,N/A
4,0.5840412763,147364,GRUPO_4,SI,4,13.97,N/A
2,0.7120239677,147481,GRUPO_4,SI,2,6.32,N/A
4,0.5510663975,147486,GRUPO_4,SI,4,13.97,N/A
4,0.5840412763,147490,GRUPO_4,SI,4,13.97,N/A
2,0.677919497,153407,GRUPO_5,NO,2,6.32,N/A
3,0.5242626476,153409,GRUPO_5,NO,3,8.34,N/A
3,0.5544542869,153432,GRUPO_5,NO,3,8.34,N/A
5,0.4855261784,153820,GRUPO_2,SI,5,14.2,N/A
5,0.4768666981,153821,GRUPO_2,SI,5,14.2,N/A
6,0.41183098,154057,GRUPO_2,SI,6,23.86,N/A
5,0.4768666981,154061,GRUPO_2,SI,5,14.2,N/A
5,0.4415574294,154217,GRUPO_2,SI,5,14.2,N/A
5,0.4575036164,154329,GRUPO_2,SI,5,14.2,N/A
3,0.621338216,154332,GRUPO_2,SI,3,8.34,N/A
5,0.4768666981,154351,GRUPO_2,SI,5,14.2,N/A
6,0.3849000291,154374,GRUPO_2,SI,6,23.86,N/A
5,0.4661247793,154409,GRUPO_2,SI,5,14.2,N/A
4,0.5569090422,154475,GRUPO_2,SI,4,13.97,N/A
3,0.6294644532,154477,GRUPO_2,SI,3,8.34,N/A
5,0.4855261784,154772,GRUPO_2,SI,5,14.2,N/A
4,0.6148229033,154844,GRUPO_2,SI,4,13.97,N/A
3,0.5178186025,154896,GRUPO_1,NO,3,8.34,N/A
1,0.7020952794,153341,GRUPO_1,NO,1,3.44,N/A
3,0.5993230753,154845,GRUPO_1,NO,3,8.34,N/A
3,0.6158418229,155619,GRUPO_1,NO,3,8.34,N/A
3,0.6157305422,155621,GRUPO_1,NO,3,8.34,N/A
3,0.5115456501,155668,GRUPO_1,NO,3,8.34,N/A
3,0.5043664515,156076,GRUPO_1,NO,3,8.34,N/A
3,0.6726652077,159068,GRUPO_4,SI,3,8.34,N/A
3,0.6389762663,159069,GRUPO_4,SI,3,8.34,N/A
4,0.5729119382,160010,GRUPO_2,SI,4,13.97,N/A
3,0.6620330728,160011,GRUPO_2,SI,3,8.34,N/A
1,0.79300103,160012,GRUPO_2,SI,1,3.44,N/A
3,0.69382565,160015,GRUPO_2,SI,3,8.34,N/A
3,0.66918725,160020,GRUPO_2,SI,3,8.34,N/A
2,0.6305230998,160463,GRUPO_1,NO,2,6.32,N/A
3,0.6945988077,157115,GRUPO_2,SI,3,8.34,N/A
2,0.7443775937,157132,GRUPO_2,SI,2,6.32,N/A
5,0.4575036164,157205,GRUPO_2,SI,5,14.2,N/A
4,0.6180160102,157261,GRUPO_2,SI,4,13.97,N/A
5,0.4768666981,157375,GRUPO_2,SI,5,14.2,N/A
4,0.5010009323,157382,GRUPO_2,SI,4,13.97,N/A
4,0.5392378917,157414,GRUPO_2,SI,4,13.97,N/A
2,0.7255160341,157509,GRUPO_2,SI,2,6.32,N/A
3,0.6720223445,157520,GRUPO_2,SI,3,8.34,N/A
4,0.5392378917,157522,GRUPO_2,SI,4,13.97,N/A
5,0.4981121712,157527,GRUPO_2,SI,5,14.2,N/A
4,0.5478044343,157586,GRUPO_2,SI,4,13.97,N/A
4,0.609794339,157587,GRUPO_2,SI,4,13.97,N/A
6,0.3246237359,157591,GRUPO_2,SI,6,23.86,N/A
1,0.8347620833,157673,GRUPO_2,SI,1,3.44,N/A
4,0.5713076531,157745,GRUPO_2,SI,4,13.97,N/A
4,0.5543761718,156047,GRUPO_2,SI,4,13.97,N/A
3,0.6717537624,156049,GRUPO_2,SI,3,8.34,N/A
2,0.7100986693,156050,GRUPO_2,SI,2,6.32,N/A
5,0.435696334,156117,GRUPO_4,SI,5,14.2,N/A
2,0.7011445052,156149,GRUPO_2,SI,2,6.32,N/A
3,0.6793563992,156152,GRUPO_2,SI,3,8.34,N/A
2,0.7036892538,156603,GRUPO_4,SI,2,6.32,N/A
3,0.6726652077,156616,GRUPO_4,SI,3,8.34,N/A
4,0.5485272039,156721,GRUPO_4,SI,4,13.97,N/A
1,0.7777689011,156731,GRUPO_4,SI,1,3.44,N/A
4,0.4356553934,159006,GRUPO_1,NO,4,13.97,N/A
3,0.6122225478,159015,GRUPO_1,NO,3,8.34,N/A
0,0.792338212,159079,GRUPO_1,NO,0,1.2,N/A
4,0.4926932671,159110,GRUPO_1,NO,4,13.97,N/A
1,0.7110326973,159116,GRUPO_1,NO,1,3.44,N/A
3,0.5491412898,159124,GRUPO_1,NO,3,8.34,N/A
3,0.5121396886,159150,GRUPO_1,NO,3,8.34,N/A
3,0.5943968098,159153,GRUPO_1,NO,3,8.34,N/A
3,0.6697501678,159192,GRUPO_2,SI,3,8.34,N/A
3,0.6720223445,159207,GRUPO_2,SI,3,8.34,N/A
3,0.6793563992,159215,GRUPO_2,SI,3,8.34,N/A
3,0.6523211997,159220,GRUPO_2,SI,3,8.34,N/A
2,0.71718709,159238,GRUPO_2,SI,2,6.32,N/A
4,0.6180160102,159307,GRUPO_2,SI,4,13.97,N/A
4,0.5994894711,159312,GRUPO_2,SI,4,13.97,N/A
0,0.8267223137,159499,GRUPO_1,NO,0,1.2,N/A
1,0.7451388636,159500,GRUPO_1,NO,1,3.44,N/A
1,0.7181073461,159501,GRUPO_1,NO,1,3.44,N/A
2,0.6923462578,159502,GRUPO_1,NO,2,6.32,N/A
0,0.7527173807,159505,GRUPO_1,NO,0,1.2,N/A
2,0.6760631233,159507,GRUPO_1,NO,2,6.32,N/A
2,0.6854316139,159509,GRUPO_1,NO,2,6.32,N/A
1,0.7167075035,159510,GRUPO_1,NO,1,3.44,N/A
3,0.6097843197,159549,GRUPO_1,NO,3,8.34,N/A
1,0.7167075035,159557,GRUPO_1,NO,1,3.44,N/A
3,0.5954921192,159558,GRUPO_1,NO,3,8.34,N/A
4,0.4748759489,159561,GRUPO_1,NO,4,13.97,N/A
0,0.7553318569,159582,GRUPO_1,NO,0,1.2,N/A
4,0.585405529,159668,GRUPO_4,SI,4,13.97,N/A
4,0.5840412763,159670,GRUPO_4,SI,4,13.97,N/A
3,0.5934427713,159673,GRUPO_1,NO,3,8.34,N/A
4,0.4810632905,159674,GRUPO_1,NO,4,13.97,N/A
0,0.7616854574,159675,GRUPO_1,NO,0,1.2,N/A
5,0.4417117956,159679,GRUPO_4,SI,5,14.2,N/A
4,0.585405529,159682,GRUPO_4,SI,4,13.97,N/A
2,0.6316781727,159717,GRUPO_1,NO,2,6.32,N/A
3,0.5934427713,159720,GRUPO_1,NO,3,8.34,N/A
1,0.7315190047,159832,GRUPO_1,NO,1,3.44,N/A
0,0.7865728432,159834,GRUPO_1,NO,0,1.2,N/A
2,0.6854316139,159901,GRUPO_1,NO,2,6.32,N/A
3,0.5934427713,159902,GRUPO_1,NO,3,8.34,N/A
4,0.5297224888,156284,GRUPO_2,SI,4,13.97,N/A
5,0.4910895672,156285,GRUPO_2,SI,5,14.2,N/A
3,0.64317897,157110,GRUPO_2,SI,3,8.34,N/A
2,0.6958061229,157345,GRUPO_5,NO,2,6.32,N/A
2,0.6552171647,157346,GRUPO_5,NO,2,6.32,N/A
1,0.7030978949,157658,GRUPO_5,NO,1,3.44,N/A
3,0.6967706128,157718,GRUPO_2,SI,3,8.34,N/A
2,0.658432204,157285,GRUPO_1,NO,2,6.32,N/A
5,0.4271468899,157308,GRUPO_1,NO,5,14.2,N/A
2,0.6625423429,157320,GRUPO_1,NO,2,6.32,N/A
0,0.7676987728,157386,GRUPO_1,NO,0,1.2,N/A
2,0.6547436444,157398,GRUPO_1,NO,2,6.32,N/A
3,0.5647348649,157656,GRUPO_1,NO,3,8.34,N/A
3,0.6806961014,157790,GRUPO_2,SI,3,8.34,N/A
6,0.3724924869,157794,GRUPO_2,SI,6,23.86,N/A
4,0.5413132714,157795,GRUPO_2,SI,4,13.97,N/A
2,0.6931033498,157803,GRUPO_1,NO,2,6.32,N/A
6,0.4013168717,157948,GRUPO_2,SI,6,23.86,N/A
5,0.4500886298,158079,GRUPO_2,SI,5,14.2,N/A
3,0.5440667999,158125,GRUPO_1,NO,3,8.34,N/A
2,0.6766767428,158216,GRUPO_1,NO,2,6.32,N/A
2,0.6348145449,158226,GRUPO_1,NO,2,6.32,N/A
1,0.7110326973,158232,GRUPO_1,NO,1,3.44,N/A
4,0.578346913,156763,GRUPO_4,SI,4,13.97,N/A
3,0.6463852491,157371,GRUPO_4,SI,3,8.34,N/A
3,0.6227529104,157383,GRUPO_4,SI,3,8.34,N/A
3,0.6389762663,157404,GRUPO_4,SI,3,8.34,N/A
2,0.7491421483,157415,GRUPO_4,SI,2,6.32,N/A
6,0.4140510157,157487,GRUPO_2,SI,6,23.86,N/A
6,0.366653946,157491,GRUPO_2,SI,6,23.86,N/A
6,0.2691017904,157557,GRUPO_4,SI,6,23.86,N/A
5,0.4409922934,157706,GRUPO_2,SI,5,14.2,N/A
2,0.7295747988,157707,GRUPO_2,SI,2,6.32,N/A
5,0.4971959786,157711,GRUPO_2,SI,5,14.2,N/A
4,0.596949022,157714,GRUPO_2,SI,4,13.97,N/A
1,0.7608970402,157717,GRUPO_2,SI,1,3.44,N/A
3,0.6832981554,157818,GRUPO_2,SI,3,8.34,N/A
5,0.4855261784,158050,GRUPO_2,SI,5,14.2,N/A
5,0.4475183169,158134,GRUPO_2,SI,5,14.2,N/A
4,0.5910576503,158143,GRUPO_2,SI,4,13.97,N/A
4,0.5421847711,158322,GRUPO_2,SI,4,13.97,N/A
3,0.515256776,153097,GRUPO_1,NO,3,8.34,N/A
5,0.4277525748,153978,GRUPO_5,NO,5,14.2,N/A
5,0.4545600097,154074,GRUPO_2,SI,5,14.2,N/A
3,0.6444130642,154098,GRUPO_2,SI,3,8.34,N/A
4,0.5735049034,154101,GRUPO_2,SI,4,13.97,N/A
4,0.5141815296,154102,GRUPO_2,SI,4,13.97,N/A
1,0.7677208232,154104,GRUPO_2,SI,1,3.44,N/A
3,0.6697501678,154107,GRUPO_2,SI,3,8.34,N/A
4,0.5651739319,154110,GRUPO_2,SI,4,13.97,N/A
4,0.5042729204,154333,GRUPO_2,SI,4,13.97,N/A
1,0.7004320162,154383,GRUPO_1,NO,1,3.44,N/A
3,0.5156046859,154458,GRUPO_5,NO,3,8.34,N/A
3,0.6389762663,154880,GRUPO_4,SI,3,8.34,N/A
6,0.4220316409,155146,GRUPO_4,SI,6,23.86,N/A
5,0.4718647362,159547,GRUPO_4,SI,5,14.2,N/A
4,0.6145696093,159584,GRUPO_4,SI,4,13.97,N/A
2,0.7491421483,159606,GRUPO_4,SI,2,6.32,N/A
1,0.7890931186,159744,GRUPO_2,SI,1,3.44,N/A
1,0.7681527722,159745,GRUPO_2,SI,1,3.44,N/A
5,0.4980343884,159747,GRUPO_2,SI,5,14.2,N/A
3,0.6359679167,159748,GRUPO_2,SI,3,8.34,N/A
2,0.7443775937,159749,GRUPO_2,SI,2,6.32,N/A
4,0.5735049034,159750,GRUPO_2,SI,4,13.97,N/A
6,0.2540776074,159772,GRUPO_4,SI,6,23.86,N/A
4,0.6086418819,159791,GRUPO_4,SI,4,13.97,N/A
1,0.712151012,154075,GRUPO_5,NO,1,3.44,N/A
1,0.7030978949,154077,GRUPO_5,NO,1,3.44,N/A
1,0.7030978949,154084,GRUPO_5,NO,1,3.44,N/A
3,0.6066266116,154100,GRUPO_5,NO,3,8.34,N/A
5,0.4516408482,152143,GRUPO_4,SI,5,14.2,N/A
4,0.5911328523,152344,GRUPO_2,SI,4,13.97,N/A
4,0.609794339,152345,GRUPO_2,SI,4,13.97,N/A
4,0.6111438036,152346,GRUPO_2,SI,4,13.97,N/A
4,0.609794339,152349,GRUPO_2,SI,4,13.97,N/A
4,0.5970753992,152363,GRUPO_2,SI,4,13.97,N/A
4,0.5483333516,152434,GRUPO_2,SI,4,13.97,N/A
4,0.597194319,152477,GRUPO_4,SI,4,13.97,N/A
5,0.4389793503,152523,GRUPO_2,SI,5,14.2,N/A
5,0.4848283554,152680,GRUPO_2,SI,5,14.2,N/A
5,0.4545600097,152721,GRUPO_2,SI,5,14.2,N/A
3,0.5440667999,152794,GRUPO_1,NO,3,8.34,N/A
4,0.5537773041,152797,GRUPO_2,SI,4,13.97,N/A
2,0.7275406315,152798,GRUPO_2,SI,2,6.32,N/A
4,0.6087031279,152801,GRUPO_2,SI,4,13.97,N/A
4,0.6029383164,152802,GRUPO_2,SI,4,13.97,N/A
1,0.7681527722,153051,GRUPO_2,SI,1,3.44,N/A
2,0.6931033498,153163,GRUPO_1,NO,2,6.32,N/A
1,0.7110326973,153166,GRUPO_1,NO,1,3.44,N/A
2,0.6854316139,153167,GRUPO_1,NO,2,6.32,N/A
2,0.6686904772,153172,GRUPO_1,NO,2,6.32,N/A
3,0.5561398013,153400,GRUPO_1,NO,3,8.34,N/A
3,0.5717820434,153401,GRUPO_1,NO,3,8.34,N/A
2,0.6854316139,153427,GRUPO_1,NO,2,6.32,N/A
2,0.6794080054,153502,GRUPO_1,NO,2,6.32,N/A
2,0.7485413328,153522,GRUPO_4,SI,2,6.32,N/A
3,0.613361066,153543,GRUPO_5,NO,3,8.34,N/A
5,0.4694094316,158164,GRUPO_2,SI,5,14.2,N/A
4,0.5819462665,158406,GRUPO_2,SI,4,13.97,N/A
3,0.6620330728,158415,GRUPO_2,SI,3,8.34,N/A
1,0.7671506739,158416,GRUPO_2,SI,1,3.44,N/A
4,0.6007438524,158417,GRUPO_2,SI,4,13.97,N/A
1,0.7890931186,158541,GRUPO_2,SI,1,3.44,N/A
3,0.6886735056,158543,GRUPO_2,SI,3,8.34,N/A
4,0.5599611015,158626,GRUPO_2,SI,4,13.97,N/A
4,0.4765589874,158673,GRUPO_1,NO,4,13.97,N/A
4,0.4959912047,158674,GRUPO_1,NO,4,13.97,N/A
2,0.6335110916,158675,GRUPO_1,NO,2,6.32,N/A
1,0.7004320162,158677,GRUPO_1,NO,1,3.44,N/A
4,0.4782446721,158678,GRUPO_1,NO,4,13.97,N/A
3,0.5590669739,158717,GRUPO_1,NO,3,8.34,N/A
4,0.5153123812,158739,GRUPO_2,SI,4,13.97,N/A
5,0.4500886298,158742,GRUPO_2,SI,5,14.2,N/A
5,0.4936000742,158755,GRUPO_2,SI,5,14.2,N/A
3,0.6517006577,158769,GRUPO_2,SI,3,8.34,N/A
2,0.6239042789,158818,GRUPO_1,NO,2,6.32,N/A
3,0.6325399891,158238,GRUPO_4,SI,3,8.34,N/A
2,0.7010033832,158240,GRUPO_4,SI,2,6.32,N/A
3,0.6208426316,158245,GRUPO_4,SI,3,8.34,N/A
3,0.6384169371,158246,GRUPO_4,SI,3,8.34,N/A
2,0.719858554,158247,GRUPO_4,SI,2,6.32,N/A
2,0.719858554,158268,GRUPO_4,SI,2,6.32,N/A
4,0.6115989764,155267,GRUPO_4,SI,4,13.97,N/A
1,0.7499422109,152760,GRUPO_5,NO,1,3.44,N/A
5,0.4973195588,153055,GRUPO_4,SI,5,14.2,N/A
5,0.4417117956,153066,GRUPO_4,SI,5,14.2,N/A
5,0.4417117956,153083,GRUPO_4,SI,5,14.2,N/A
4,0.6121745891,153088,GRUPO_4,SI,4,13.97,N/A
3,0.6637293423,153090,GRUPO_4,SI,3,8.34,N/A
5,0.4973195588,153145,GRUPO_4,SI,5,14.2,N/A
4,0.5723204372,153162,GRUPO_4,SI,4,13.97,N/A
4,0.5485272039,153239,GRUPO_4,SI,4,13.97,N/A
2,0.6684205129,153516,GRUPO_1,NO,2,6.32,N/A
3,0.6165973012,153545,GRUPO_1,NO,3,8.34,N/A
2,0.6372859783,153547,GRUPO_5,NO,2,6.32,N/A
2,0.6372859783,153549,GRUPO_5,NO,2,6.32,N/A
3,0.6463852491,155404,GRUPO_4,SI,3,8.34,N/A
6,0.3152498221,155409,GRUPO_4,SI,6,23.86,N/A
6,0.416711555,155539,GRUPO_4,SI,6,23.86,N/A
5,0.4899575566,155646,GRUPO_4,SI,5,14.2,N/A
2,0.7089991546,156128,GRUPO_2,SI,2,6.32,N/A
3,0.6602948642,156129,GRUPO_2,SI,3,8.34,N/A
4,0.5566308533,156130,GRUPO_2,SI,4,13.97,N/A
6,0.3724924869,156138,GRUPO_2,SI,6,23.86,N/A
4,0.5283932086,156140,GRUPO_2,SI,4,13.97,N/A
6,0.2895150197,156313,GRUPO_2,SI,6,23.86,N/A
0,0.7946112246,156403,GRUPO_5,NO,0,1.2,N/A
2,0.6790933871,156404,GRUPO_5,NO,2,6.32,N/A
0,0.7685678845,156405,GRUPO_5,NO,0,1.2,N/A
3,0.5922818866,156406,GRUPO_5,NO,3,8.34,N/A
2,0.6866053365,156407,GRUPO_5,NO,2,6.32,N/A
6,0.366653946,159930,GRUPO_2,SI,6,23.86,N/A
5,0.4187957581,159598,GRUPO_1,NO,5,14.2,N/A
2,0.659480631,159599,GRUPO_1,NO,2,6.32,N/A
1,0.7681527722,160172,GRUPO_2,SI,1,3.44,N/A
3,0.5526363159,154897,GRUPO_1,NO,3,8.34,N/A
5,0.4899575566,155495,GRUPO_4,SI,5,14.2,N/A
4,0.5154358483,155504,GRUPO_4,SI,4,13.97,N/A
6,0.3692018276,155513,GRUPO_4,SI,6,23.86,N/A
6,0.4161545213,155519,GRUPO_4,SI,6,23.86,N/A
6,0.3563851336,155641,GRUPO_4,SI,6,23.86,N/A
6,0.3869532394,155805,GRUPO_4,SI,6,23.86,N/A
3,0.5346551875,157537,GRUPO_1,NO,3,8.34,N/A
3,0.5860073122,157538,GRUPO_1,NO,3,8.34,N/A
4,0.4640221077,157541,GRUPO_1,NO,4,13.97,N/A
5,0.4662519734,157764,GRUPO_2,SI,5,14.2,N/A
4,0.5421847711,157766,GRUPO_2,SI,4,13.97,N/A
6,0.4140510157,157952,GRUPO_2,SI,6,23.86,N/A
6,0.2895150197,158053,GRUPO_2,SI,6,23.86,N/A
6,0.3806356897,158813,GRUPO_2,SI,6,23.86,N/A
3,0.5675995762,158945,GRUPO_1,NO,3,8.34,N/A
4,0.6114815426,159075,GRUPO_2,SI,4,13.97,N/A
5,0.4971959786,159076,GRUPO_2,SI,5,14.2,N/A
1,0.7891753767,159083,GRUPO_4,SI,1,3.44,N/A
0,0.8137413036,159109,GRUPO_5,NO,0,1.2,N/A
0,0.8287003339,159115,GRUPO_5,NO,0,1.2,N/A
3,0.6383028165,159125,GRUPO_2,SI,3,8.34,N/A
2,0.7323695603,159126,GRUPO_2,SI,2,6.32,N/A
5,0.4768666981,159129,GRUPO_2,SI,5,14.2,N/A
5,0.4387551916,159147,GRUPO_4,SI,5,14.2,N/A
5,0.4484189899,159267,GRUPO_2,SI,5,14.2,N/A
1,0.7058785229,159406,GRUPO_1,NO,1,3.44,N/A
2,0.6222826943,158607,GRUPO_1,NO,2,6.32,N/A
1,0.7157593309,158608,GRUPO_1,NO,1,3.44,N/A
4,0.4934268598,158609,GRUPO_1,NO,4,13.97,N/A
3,0.5865952154,158611,GRUPO_1,NO,3,8.34,N/A
4,0.5043964951,158694,GRUPO_4,SI,4,13.97,N/A
4,0.5479268857,158703,GRUPO_4,SI,4,13.97,N/A
4,0.5175542722,158782,GRUPO_2,SI,4,13.97,N/A
3,0.6620330728,158785,GRUPO_2,SI,3,8.34,N/A
5,0.4575036164,158787,GRUPO_2,SI,5,14.2,N/A
4,0.6052346897,158789,GRUPO_2,SI,4,13.97,N/A
3,0.5761035756,158808,GRUPO_1,NO,3,8.34,N/A
3,0.5865952154,158809,GRUPO_1,NO,3,8.34,N/A
3,0.6444130642,159000,GRUPO_2,SI,3,8.34,N/A
4,0.6028692662,159022,GRUPO_2,SI,4,13.97,N/A
3,0.6584600118,152472,GRUPO_2,SI,3,8.34,N/A
4,0.5729119382,154669,GRUPO_2,SI,4,13.97,N/A
4,0.5729119382,154812,GRUPO_2,SI,4,13.97,N/A
3,0.6359679167,154821,GRUPO_2,SI,3,8.34,N/A
4,0.596949022,154822,GRUPO_2,SI,4,13.97,N/A
1,0.7677208232,154824,GRUPO_2,SI,1,3.44,N/A
3,0.6859821865,154837,GRUPO_2,SI,3,8.34,N/A
3,0.6446921847,155114,GRUPO_2,SI,3,8.34,N/A
3,0.6776244734,153099,GRUPO_2,SI,3,8.34,N/A
4,0.5421847711,153101,GRUPO_2,SI,4,13.97,N/A
2,0.748171277,153105,GRUPO_2,SI,2,6.32,N/A
4,0.6054623898,153395,GRUPO_2,SI,4,13.97,N/A
6,0.3246237359,154363,GRUPO_2,SI,6,23.86,N/A
6,0.3984692418,154960,GRUPO_2,SI,6,23.86,N/A
2,0.7020789686,155555,GRUPO_2,SI,2,6.32,N/A
6,0.4096788173,157362,GRUPO_2,SI,6,23.86,N/A
6,0.3544956012,157363,GRUPO_2,SI,6,23.86,N/A
5,0.4668224477,157611,GRUPO_2,SI,5,14.2,N/A
4,0.54445703,157612,GRUPO_2,SI,4,13.97,N/A
1,0.7209066713,157915,GRUPO_5,NO,1,3.44,N/A
3,0.5745448851,154435,GRUPO_1,NO,3,8.34,N/A
0,0.7865728432,154436,GRUPO_1,NO,0,1.2,N/A
2,0.6854316139,154437,GRUPO_1,NO,2,6.32,N/A
2,0.6259884454,154438,GRUPO_1,NO,2,6.32,N/A
3,0.5455244956,154439,GRUPO_1,NO,3,8.34,N/A
6,0.4096788173,154485,GRUPO_2,SI,6,23.86,N/A
2,0.6928622983,154567,GRUPO_1,NO,2,6.32,N/A
4,0.5569090422,157243,GRUPO_2,SI,4,13.97,N/A
4,0.5569090422,157310,GRUPO_2,SI,4,13.97,N/A
5,0.4855261784,157483,GRUPO_2,SI,5,14.2,N/A
4,0.5760122019,157558,GRUPO_2,SI,4,13.97,N/A
4,0.5675191181,157937,GRUPO_2,SI,4,13.97,N/A
1,0.8055587093,158379,GRUPO_2,SI,1,3.44,N/A
3,0.6620330728,158380,GRUPO_2,SI,3,8.34,N/A
3,0.6270685986,158381,GRUPO_2,SI,3,8.34,N/A
4,0.5543761718,158382,GRUPO_2,SI,4,13.97,N/A
1,0.8055587093,158385,GRUPO_2,SI,1,3.44,N/A
4,0.6029383164,158386,GRUPO_2,SI,4,13.97,N/A
5,0.4756592243,158706,GRUPO_4,SI,5,14.2,N/A
4,0.5735049034,158784,GRUPO_2,SI,4,13.97,N/A
4,0.5443982847,158882,GRUPO_2,SI,4,13.97,N/A
5,0.3730378091,158887,GRUPO_5,NO,5,14.2,N/A
3,0.5922818866,159024,GRUPO_5,NO,3,8.34,N/A
2,0.6710514491,159025,GRUPO_5,NO,2,6.32,N/A
2,0.6394001539,159026,GRUPO_5,NO,2,6.32,N/A
1,0.712151012,159027,GRUPO_5,NO,1,3.44,N/A
4,0.5096716902,155755,GRUPO_2,SI,4,13.97,N/A
3,0.6662175594,155762,GRUPO_2,SI,3,8.34,N/A
6,0.3151431209,155763,GRUPO_2,SI,6,23.86,N/A
3,0.6270685986,156048,GRUPO_2,SI,3,8.34,N/A
6,0.3151431209,156108,GRUPO_2,SI,6,23.86,N/A
6,0.3724924869,156111,GRUPO_2,SI,6,23.86,N/A
3,0.6444130642,156156,GRUPO_2,SI,3,8.34,N/A
5,0.4682814107,156159,GRUPO_4,SI,5,14.2,N/A
4,0.5722882107,156160,GRUPO_4,SI,4,13.97,N/A
5,0.435696334,156161,GRUPO_4,SI,5,14.2,N/A
4,0.5868314264,156247,GRUPO_4,SI,4,13.97,N/A
0,0.761722321,156849,GRUPO_1,NO,0,1.2,N/A
2,0.6281300464,156851,GRUPO_1,NO,2,6.32,N/A
0,0.8492414498,156872,GRUPO_1,NO,0,1.2,N/A
0,0.7679609522,156876,GRUPO_1,NO,0,1.2,N/A
0,0.8536289576,156878,GRUPO_1,NO,0,1.2,N/A
5,0.4852988116,156882,GRUPO_4,SI,5,14.2,N/A
4,0.5696043685,156884,GRUPO_2,SI,4,13.97,N/A
4,0.6037409307,151527,GRUPO_2,SI,4,13.97,N/A
4,0.5723204372,152598,GRUPO_4,SI,4,13.97,N/A
1,0.7717155807,152602,GRUPO_4,SI,1,3.44,N/A
5,0.4827367999,152605,GRUPO_4,SI,5,14.2,N/A
3,0.6325399891,153040,GRUPO_4,SI,3,8.34,N/A
4,0.5466050198,153763,GRUPO_4,SI,4,13.97,N/A
6,0.3697230773,153824,GRUPO_2,SI,6,23.86,N/A
4,0.5019835646,153825,GRUPO_2,SI,4,13.97,N/A
3,0.6604057377,153827,GRUPO_4,SI,3,8.34,N/A
4,0.5175542722,153828,GRUPO_2,SI,4,13.97,N/A
4,0.5717270549,153830,GRUPO_4,SI,4,13.97,N/A
6,0.3517849838,153837,GRUPO_2,SI,6,23.86,N/A
4,0.4372786994,153320,GRUPO_1,NO,4,13.97,N/A
3,0.5993230753,153323,GRUPO_1,NO,3,8.34,N/A
2,0.6869596615,153343,GRUPO_1,NO,2,6.32,N/A
0,0.7861656589,153431,GRUPO_1,NO,0,1.2,N/A
4,0.5722882107,153499,GRUPO_4,SI,4,13.97,N/A
4,0.5724490057,153500,GRUPO_4,SI,4,13.97,N/A
6,0.2895150197,153504,GRUPO_2,SI,6,23.86,N/A
6,0.4014356474,153509,GRUPO_4,SI,6,23.86,N/A
2,0.6684205129,153518,GRUPO_1,NO,2,6.32,N/A
3,0.5647348649,153544,GRUPO_1,NO,3,8.34,N/A
3,0.6429700424,153556,GRUPO_4,SI,3,8.34,N/A
0,0.8122751746,153564,GRUPO_1,NO,0,1.2,N/A
1,0.7187857393,153565,GRUPO_1,NO,1,3.44,N/A
3,0.5971654082,153584,GRUPO_1,NO,3,8.34,N/A
3,0.6165973012,153704,GRUPO_1,NO,3,8.34,N/A
1,0.7053750523,153705,GRUPO_1,NO,1,3.44,N/A
3,0.5865952154,154441,GRUPO_1,NO,3,8.34,N/A
2,0.6395481695,154443,GRUPO_1,NO,2,6.32,N/A
3,0.5805053075,154449,GRUPO_1,NO,3,8.34,N/A
3,0.5799149459,154459,GRUPO_1,NO,3,8.34,N/A
3,0.5237978957,154707,GRUPO_1,NO,3,8.34,N/A
3,0.5346551875,154716,GRUPO_1,NO,3,8.34,N/A
3,0.5717820434,154840,GRUPO_1,NO,3,8.34,N/A
1,0.7891753767,157407,GRUPO_4,SI,1,3.44,N/A
3,0.6614905411,157659,GRUPO_2,SI,3,8.34,N/A
1,0.7681527722,157681,GRUPO_2,SI,1,3.44,N/A
3,0.6446921847,157728,GRUPO_2,SI,3,8.34,N/A
2,0.7398528649,157912,GRUPO_2,SI,2,6.32,N/A
3,0.6324250816,154610,GRUPO_2,SI,3,8.34,N/A
2,0.6539851291,154899,GRUPO_1,NO,2,6.32,N/A
2,0.6854316139,154900,GRUPO_1,NO,2,6.32,N/A
2,0.6854316139,154902,GRUPO_1,NO,2,6.32,N/A
2,0.6281300464,154905,GRUPO_1,NO,2,6.32,N/A
2,0.6928622983,154906,GRUPO_1,NO,2,6.32,N/A
2,0.7362934769,155282,GRUPO_4,SI,2,6.32,N/A
2,0.7120239677,155287,GRUPO_4,SI,2,6.32,N/A
